Date,ColorKey,LocationKey,Value
2022-09-25,4,6,187.43
2015-11-10,5,7,155.04
2013-04-02,1,8,1980.87
2015-06-04,2,9,915.02
2017-01-29,3,1,219.37
2015-11-13,4,2,126.47
2013-02-24,5,3,176.9
2013-02-28,1,4,1054.43
2017-09-21,2,5,897.35
2014-06-07,3,6,228.79
2020-08-09,4,7,124.17
2014-10-30,5,8,401.13
2014-10-09,1,9,982.13
2020-11-25,2,1,938.32
2021-01-21,3,2,125.7
2015-09-08,4,3,232.19
2017-04-29,5,4,165.92
2020-03-05,1,5,1035.41
2013-05-20,2,6,958.26
2018-07-05,3,7,132.74
2017-06-21,4,8,398.83
2022-03-06,5,9,229.17
2015-10-24,1,1,1047.57
2013-05-03,2,2,504.96
2018-07-16,3,3,155.04
2022-02-27,4,4,192.31
2014-12-14,5,5,169.5
2018-02-09,1,6,996.19
2014-07-22,2,7,836.32
2020-08-18,3,8,431.96
2019-07-02,4,9,199.96
2015-12-20,5,1,256.41
2015-06-24,1,2,513.63
2019-04-30,2,3,922.6
2016-06-11,3,4,167.38
2015-05-04,4,5,195.35
2019-03-10,5,6,216.87
2018-07-14,1,7,947.16
2021-07-28,2,8,1781.2
2014-02-20,3,9,192.49
2022-09-23,4,1,276.39
2017-02-15,5,2,90.77
2014-04-05,1,3,995.95
2018-02-18,2,4,864.4
2022-01-11,3,5,210.3
2018-12-20,4,6,138.51
2016-08-05,5,7,191.07
2018-05-10,1,8,2019.0
2019-05-05,2,9,923.65
2017-02-08,3,1,183.65
2018-11-27,4,2,52.57
2016-04-11,5,3,153.01
2013-05-10,1,4,954.95
2020-12-20,2,5,866.6
2014-12-09,3,6,209.9
2019-11-16,4,7,132.57
2016-03-20,5,8,433.38
2015-04-16,1,9,1008.64
2013-06-30,2,1,903.39
2013-09-05,3,2,50.22
2022-04-29,4,3,237.16
2015-05-01,5,4,214.15
2015-09-26,1,5,1025.7
2018-03-07,2,6,912.44
2019-09-21,3,7,189.86
2013-03-18,4,8,423.27
2013-02-07,5,9,184.21
2021-04-18,1,1,1020.09
2021-06-08,2,2,451.97
2020-10-19,3,3,215.99
2020-02-05,4,4,255.4
2016-11-22,5,5,235.81
2018-12-23,1,6,954.45
2019-08-16,2,7,902.1
2013-06-17,3,8,346.55
2017-03-28,4,9,240.11
2019-01-01,5,1,232.48
2022-08-24,1,2,499.36
2022-11-17,2,3,902.8
2018-10-16,3,4,224.73
2018-07-23,4,5,230.27
2015-05-17,5,6,227.63
2016-10-09,1,7,960.88
2016-06-16,2,8,1815.81
2013-02-05,3,9,233.96
2013-05-15,4,1,279.83
2014-07-30,5,2,131.39
2022-02-11,1,3,997.37
2019-08-08,2,4,920.85
2017-10-11,3,5,194.17
2019-03-07,4,6,195.09
2021-02-08,5,7,115.57
2019-03-03,1,8,2020.29
2022-08-27,2,9,886.73
2013-03-10,3,1,239.86
2020-07-31,4,2,58.86
2016-10-11,5,3,234.64
2017-05-03,1,4,1046.38
2021-09-13,2,5,891.13
2022-07-07,3,6,237.29
2016-09-24,4,7,192.77
2022-08-11,5,8,400.41
2016-02-05,1,9,1051.91
2020-05-13,2,1,958.97
2014-09-17,3,2,96.12
2013-07-06,4,3,201.61
2018-10-14,5,4,211.75
2013-10-22,1,5,981.69
2020-05-28,2,6,884.12
2013-11-07,3,7,153.06
2018-11-26,4,8,458.67
2017-08-30,5,9,206.82
2022-09-09,1,1,1064.61
2014-05-19,2,2,435.94
2022-08-04,3,3,191.18
2022-05-26,4,4,174.58
2013-11-04,5,5,195.48
2014-10-14,1,6,978.74
2022-03-10,2,7,828.36
2013-07-07,3,8,397.35
2016-08-10,4,9,213.93
2013-06-09,5,1,280.69
2015-06-08,1,2,499.53
2021-10-17,2,3,869.96
2016-09-18,3,4,188.93
2014-02-22,4,5,228.48
2021-06-21,5,6,239.7
2021-05-16,1,7,924.83
2017-06-07,2,8,1773.68
2015-07-10,3,9,193.94
2018-06-27,4,1,234.09
2013-05-29,5,2,145.66
2015-05-08,1,3,1010.02
2014-03-02,2,4,924.64
2021-11-17,3,5,224.27
2017-12-28,4,6,163.93
2022-03-21,5,7,189.04
2019-09-07,1,8,1979.57
2017-11-29,2,9,863.84
2016-02-27,3,1,255.23
2014-04-12,4,2,62.38
2018-01-21,5,3,157.65
2020-04-04,1,4,1017.35
2017-01-20,2,5,915.37
2021-11-22,3,6,244.34
2013-07-03,4,7,108.72
2013-05-25,5,8,412.5
2014-12-26,1,9,975.69
2016-12-02,2,1,921.88
2019-03-31,3,2,128.51
2014-12-25,4,3,257.16
2015-10-10,5,4,185.44
2015-09-22,1,5,1018.76
2020-05-25,2,6,851.04
2013-12-25,3,7,106.74
2020-06-19,4,8,392.41
2016-03-16,5,9,217.98
2015-05-30,1,1,982.9
2019-12-15,2,2,461.11
2017-05-16,3,3,200.37
2021-02-17,4,4,179.42
2016-07-14,5,5,222.2
2013-04-12,1,6,1058.02
2016-10-24,2,7,875.22
2020-01-15,3,8,407.39
2019-12-16,4,9,163.41
2022-08-22,5,1,269.76
2018-12-31,1,2,471.42
2017-10-25,2,3,894.01
2021-12-03,3,4,240.95
2017-07-02,4,5,150.79
2014-03-09,5,6,214.9
2022-07-30,1,7,940.13
2020-06-11,2,8,1808.37
2020-08-21,3,9,247.2
2015-11-03,4,1,202.24
2015-07-07,5,2,131.49
2015-12-05,1,3,956.68
2016-07-02,2,4,886.21
2016-12-15,3,5,143.8
2016-07-03,4,6,243.5
2020-09-06,5,7,162.18
2020-12-07,1,8,2045.0
2019-08-11,2,9,898.67
2016-02-06,3,1,189.38
2022-03-29,4,2,76.28
2022-10-09,5,3,215.97
2016-01-26,1,4,1023.96
2017-05-30,2,5,845.63
2020-04-17,3,6,252.73
2015-01-21,4,7,121.9
2018-04-21,5,8,403.17
2020-07-16,1,9,971.68
2014-06-05,2,1,950.39
2020-09-14,3,2,78.39
2015-03-23,4,3,222.2
2015-11-27,5,4,179.68
2017-06-09,1,5,955.1
2018-07-27,2,6,956.68
2020-06-10,3,7,154.15
2021-12-01,4,8,376.55
2022-03-12,5,9,184.65
2021-07-08,1,1,1027.62
2020-06-24,2,2,400.59
2022-12-27,3,3,192.87
2015-12-31,4,4,200.33
2018-07-18,5,5,200.28
2019-05-02,1,6,1040.42
2015-08-11,2,7,858.81
2019-10-11,3,8,346.84
2014-06-11,4,9,256.71
2021-02-23,5,1,217.51
2016-01-02,1,2,467.92
2020-02-09,2,3,902.26
2018-08-25,3,4,181.74
2015-12-13,4,5,228.89
2019-10-06,5,6,184.54
2019-07-12,1,7,973.97
2014-12-18,2,8,1807.72
2017-06-14,3,9,188.33
2019-12-21,4,1,202.57
2020-11-01,5,2,90.18
2014-08-02,1,3,1004.67
2019-01-20,2,4,893.64
2016-12-11,3,5,227.89
2014-07-14,4,6,218.59
2015-12-03,5,7,99.76
2017-01-10,1,8,2006.08
2016-11-19,2,9,900.94
2016-08-02,3,1,239.91
2015-02-21,4,2,57.27
2020-12-22,5,3,157.46
2014-02-04,1,4,963.02
2022-06-25,2,5,839.77
2014-10-12,3,6,239.27
2017-06-25,4,7,171.92
2021-12-22,5,8,353.5
2019-08-04,1,9,1038.26
2016-01-30,2,1,924.5
2020-04-25,3,2,94.65
2020-05-24,4,3,254.13
2020-03-08,5,4,180.19
2014-03-22,1,5,1007.71
2017-03-23,2,6,879.14
2016-06-06,3,7,132.82
2014-12-11,4,8,461.45
2017-09-05,5,9,157.29
2022-07-22,1,1,1074.82
2017-05-10,2,2,420.66
2013-03-13,3,3,161.44
2022-07-20,4,4,171.25
2018-01-16,5,5,200.72
2015-04-05,1,6,1008.56
2016-08-07,2,7,822.4
2013-11-26,3,8,388.53
2019-11-18,4,9,219.5
2015-07-08,5,1,235.41
2020-11-18,1,2,469.97
2022-07-05,2,3,859.38
2018-02-15,3,4,200.05
2015-03-04,4,5,236.08
2017-10-28,5,6,234.18
2019-10-18,1,7,916.05
2014-11-15,2,8,1879.2
2016-09-08,3,9,244.89
2014-03-16,4,1,178.49
2014-02-17,5,2,136.98
2018-05-17,1,3,943.34
2020-01-24,2,4,858.57
2018-10-25,3,5,181.61
2021-09-04,4,6,161.73
2020-07-24,5,7,130.07
2018-11-18,1,8,1914.86
2015-02-03,2,9,929.43
2019-06-12,3,1,191.71
2013-01-09,4,2,67.15
2017-08-06,5,3,226.28
2014-03-23,1,4,1039.83
2014-11-22,2,5,861.88
2014-11-09,3,6,192.53
2020-05-11,4,7,182.92
2019-07-30,5,8,444.35
2015-02-10,1,9,1020.18
2015-09-15,2,1,944.41
2013-07-30,3,2,110.31
2018-07-22,4,3,190.53
2018-01-17,5,4,240.69
2021-02-09,1,5,1059.48
2017-07-18,2,6,908.23
2019-05-12,3,7,193.89
2013-10-27,4,8,378.79
2015-03-07,5,9,179.45
2016-12-07,1,1,1069.85
2015-03-14,2,2,453.86
2020-07-29,3,3,233.73
2016-03-25,4,4,175.66
2019-11-15,5,5,179.26
2019-04-12,1,6,1008.19
2015-06-16,2,7,810.88
2021-09-29,3,8,424.14
2014-04-04,4,9,223.04
2022-09-21,5,1,207.61
2021-11-15,1,2,506.52
2022-12-05,2,3,895.25
2019-09-28,3,4,194.11
2016-11-05,4,5,158.47
2022-04-12,5,6,202.02
2019-04-22,1,7,990.96
2013-11-05,2,8,1837.2
2017-04-26,3,9,178.23
2020-10-29,4,1,268.56
2020-07-12,5,2,95.83
2015-02-22,1,3,1003.7
2021-05-03,2,4,883.48
2018-03-11,3,5,189.52
2018-01-12,4,6,247.87
2015-08-01,5,7,119.41
2022-07-26,1,8,1990.36
2015-12-18,2,9,875.66
2014-03-08,3,1,251.74
2022-12-30,4,2,120.53
2019-11-09,5,3,219.05
2017-04-23,1,4,1042.1
2022-01-26,2,5,902.33
2020-06-06,3,6,252.34
2021-07-26,4,7,159.46
2014-11-24,5,8,373.11
2022-12-10,1,9,970.25
2014-10-28,2,1,909.37
2015-07-13,3,2,131.3
2021-03-21,4,3,223.76
2019-04-09,5,4,164.61
2018-08-19,1,5,979.68
2015-10-21,2,6,852.3
2016-08-15,3,7,125.23
2022-09-24,4,8,352.24
2021-07-30,5,9,204.47
2021-06-27,1,1,1048.23
2014-05-08,2,2,444.07
2017-01-11,3,3,216.55
2020-03-16,4,4,237.22
2019-10-30,5,5,193.49
2021-09-09,1,6,964.47
2017-02-19,2,7,903.86
2020-04-01,3,8,424.45
2022-02-09,4,9,180.56
2020-03-26,5,1,198.5
2020-09-26,1,2,494.47
2016-05-24,2,3,891.36
2017-11-15,3,4,174.38
2013-03-26,4,5,192.02
2014-10-27,5,6,252.57
2015-04-21,1,7,976.37
2013-09-08,2,8,1746.22
2013-05-11,3,9,192.82
2019-05-26,4,1,207.03
2022-04-26,5,2,124.08
2020-01-04,1,3,1044.23
2017-10-27,2,4,952.2
2015-08-27,3,5,241.65
2016-09-30,4,6,214.74
2020-03-11,5,7,127.99
2018-07-03,1,8,2039.98
2022-03-13,2,9,907.01
2013-04-17,3,1,248.37
2021-05-14,4,2,115.83
2017-01-26,5,3,175.63
2013-06-24,1,4,985.16
2020-01-10,2,5,860.29
2015-12-08,3,6,193.09
2018-06-03,4,7,103.79
2018-10-18,5,8,377.54
2014-11-29,1,9,1047.6
2015-12-19,2,1,971.68
2019-09-16,3,2,61.5
2021-12-30,4,3,177.77
2018-06-06,5,4,215.9
2021-05-29,1,5,977.93
2015-07-27,2,6,891.66
2022-09-10,3,7,197.19
2015-12-30,4,8,431.62
2020-06-09,5,9,169.69
2020-05-30,1,1,1054.64
2013-08-21,2,2,488.75
2017-04-25,3,3,246.38
2021-10-27,4,4,214.5
2022-11-02,5,5,189.36
2017-01-05,1,6,1034.79
2015-11-16,2,7,880.4
2017-08-08,3,8,406.56
2018-09-06,4,9,178.88
2013-01-03,5,1,253.61
2017-05-07,1,2,459.36
2017-03-07,2,3,868.79
2016-09-09,3,4,232.78
2017-08-19,4,5,188.85
2016-09-25,5,6,177.26
2018-02-08,1,7,955.15
2021-02-25,2,8,1820.63
2016-05-30,3,9,217.8
2014-12-04,4,1,200.19
2014-01-25,5,2,147.45
2018-03-18,1,3,964.19
2021-04-23,2,4,872.51
2014-05-25,3,5,244.88
2019-11-19,4,6,227.71
2022-11-22,5,7,148.24
2015-01-12,1,8,1994.0
2017-11-27,2,9,872.09
2015-07-20,3,1,226.65
2015-11-14,4,2,118.19
2022-10-12,5,3,158.51
2018-09-04,1,4,960.71
2020-12-27,2,5,872.32
2013-08-26,3,6,203.95
2016-08-20,4,7,128.05
2013-11-03,5,8,330.36
2022-04-06,1,9,953.7
2016-11-03,2,1,903.84
2019-08-03,3,2,65.62
2014-12-01,4,3,169.79
2017-11-28,5,4,195.17
2021-05-18,1,5,951.14
2013-05-16,2,6,894.81
2019-05-21,3,7,112.76
2018-05-22,4,8,419.11
2022-12-11,5,9,197.05
2020-03-21,1,1,1069.01
2019-01-26,2,2,452.47
2015-07-15,3,3,198.2
2014-06-10,4,4,180.35
2013-11-21,5,5,249.02
2022-05-04,1,6,973.56
2020-07-14,2,7,892.76
2020-08-30,3,8,379.78
2016-03-17,4,9,214.19
2018-09-22,5,1,219.42
2015-12-25,1,2,528.92
2014-03-17,2,3,914.23
2022-04-18,3,4,147.83
2018-08-21,4,5,185.34
2020-11-04,5,6,204.96
2021-07-01,1,7,965.02
2015-04-01,2,8,1800.01
2014-04-14,3,9,198.96
2020-01-16,4,1,251.49
2018-03-15,5,2,94.62
2017-05-15,1,3,994.92
2015-02-16,2,4,938.02
2016-01-05,3,5,214.49
2014-07-23,4,6,175.67
2021-02-28,5,7,168.55
2018-04-04,1,8,2048.56
2021-05-25,2,9,857.38
2014-10-20,3,1,267.03
2016-09-14,4,2,103.26
2013-03-09,5,3,177.72
2021-09-01,1,4,1058.7
2015-06-01,2,5,935.57
2015-07-28,3,6,165.45
2018-09-07,4,7,163.31
2014-05-23,5,8,451.24
2014-01-31,1,9,972.71
2015-10-18,2,1,915.94
2013-09-27,3,2,112.93
2021-06-07,4,3,180.85
2018-05-18,5,4,175.2
2019-03-25,1,5,980.78
2016-04-20,2,6,945.2
2016-02-15,3,7,153.6
2019-01-11,4,8,427.34
2019-04-17,5,9,178.3
2016-07-19,1,1,1057.32
2018-08-08,2,2,466.77
2016-01-23,3,3,242.4
2022-12-31,4,4,166.64
2022-07-27,5,5,235.1
2014-05-07,1,6,999.74
2013-05-04,2,7,832.98
2022-10-23,3,8,436.8
2015-06-03,4,9,202.76
2022-09-07,5,1,221.78
2017-03-06,1,2,509.72
2017-09-17,2,3,930.33
2015-07-17,3,4,174.15
2021-07-12,4,5,182.54
2018-10-22,5,6,197.44
2018-04-09,1,7,916.45
2015-02-15,2,8,1811.27
2017-10-08,3,9,198.72
2016-08-06,4,1,220.3
2019-05-28,5,2,78.8
2020-08-25,1,3,969.38
2013-09-20,2,4,908.04
2016-09-02,3,5,200.15
2019-10-04,4,6,201.13
2016-11-14,5,7,105.55
2020-03-30,1,8,2035.44
2013-10-05,2,9,849.92
2021-01-07,3,1,262.32
2015-06-21,4,2,148.66
2016-05-04,5,3,152.33
2020-07-03,1,4,991.02
2020-02-25,2,5,909.32
2020-05-10,3,6,228.35
2019-11-29,4,7,162.02
2013-06-23,5,8,409.69
2016-09-26,1,9,1010.81
2016-10-27,2,1,973.7
2018-06-12,3,2,70.24
2014-05-05,4,3,270.12
2019-10-03,5,4,187.05
2019-11-06,1,5,988.94
2019-02-11,2,6,941.66
2021-09-24,3,7,160.02
2013-08-24,4,8,368.81
2017-09-14,5,9,221.21
2019-08-12,1,1,1012.37
2019-07-01,2,2,413.47
2017-11-16,3,3,149.5
2017-04-11,4,4,239.99
2019-11-07,5,5,199.06
2017-07-22,1,6,1028.38
2022-11-14,2,7,813.18
2014-07-08,3,8,368.46
2014-05-17,4,9,242.96
2020-07-02,5,1,181.61
2013-02-02,1,2,526.36
2019-06-15,2,3,855.96
2020-08-03,3,4,247.61
2015-09-04,4,5,219.14
2013-09-28,5,6,221.38
2022-10-25,1,7,915.26
2014-05-26,2,8,1803.4
2013-05-30,3,9,142.26
2015-07-26,4,1,183.52
2018-05-27,5,2,108.09
2020-01-02,1,3,989.53
2017-01-16,2,4,960.26
2016-09-29,3,5,181.92
2022-02-20,4,6,176.79
2017-01-15,5,7,172.97
2022-08-16,1,8,2020.13
2022-01-24,2,9,898.8
2013-01-04,3,1,265.92
2022-05-07,4,2,151.78
2017-03-03,5,3,197.22
2015-05-13,1,4,971.42
2013-11-19,2,5,898.33
2013-02-27,3,6,159.82
2019-09-11,4,7,96.32
2015-03-17,5,8,421.15
2013-04-07,1,9,1030.77
2019-05-25,2,1,899.99
2017-12-29,3,2,132.75
2013-03-12,4,3,205.32
2016-04-25,5,4,169.56
2020-03-24,1,5,954.8
2020-03-20,2,6,841.52
2022-08-25,3,7,110.99
2015-01-09,4,8,370.12
2020-10-11,5,9,229.67
2021-04-20,1,1,1060.49
2015-01-14,2,2,450.62
2017-11-14,3,3,201.1
2017-11-24,4,4,242.11
2022-04-10,5,5,167.15
2017-11-17,1,6,1005.59
2022-10-15,2,7,812.31
2019-12-28,3,8,380.78
2018-07-08,4,9,229.54
2018-03-09,5,1,251.01
2016-05-07,1,2,476.45
2019-02-22,2,3,875.74
2019-06-20,3,4,160.66
2016-07-07,4,5,247.68
2015-07-03,5,6,217.13
2017-06-26,1,7,1001.43
2019-04-26,2,8,1745.52
2016-07-05,3,9,147.87
2019-01-12,4,1,238.37
2017-03-21,5,2,109.51
2015-05-16,1,3,965.93
2021-10-06,2,4,823.57
2014-04-16,3,5,226.14
2019-04-21,4,6,225.48
2020-07-25,5,7,126.86
2013-03-07,1,8,1982.85
2016-09-12,2,9,890.99
2014-03-20,3,1,289.11
2018-12-29,4,2,112.48
2022-02-17,5,3,200.36
2021-11-25,1,4,971.78
2022-04-19,2,5,932.94
2013-05-26,3,6,159.92
2016-12-28,4,7,97.1
2014-06-30,5,8,479.83
2016-08-09,1,9,998.87
2022-11-21,2,1,928.96
2014-08-01,3,2,139.25
2016-07-11,4,3,149.72
2022-01-10,5,4,170.51
2015-04-24,1,5,1017.76
2018-01-15,2,6,918.98
2021-04-09,3,7,129.12
2014-12-17,4,8,328.53
2020-11-30,5,9,199.55
2014-05-28,1,1,1003.57
2014-09-01,2,2,441.89
2016-07-04,3,3,264.51
2018-08-20,4,4,191.08
2018-12-11,5,5,181.64
2022-05-16,1,6,978.31
2018-11-19,2,7,798.92
2022-11-30,3,8,434.1
2021-03-31,4,9,223.59
2013-06-29,5,1,202.56
2022-10-16,1,2,464.85
2020-05-23,2,3,852.17
2022-08-03,3,4,219.33
2015-03-02,4,5,183.75
2013-11-22,5,6,154.39
2020-10-05,1,7,991.57
2015-05-07,2,8,1853.63
2019-04-04,3,9,207.17
2018-02-07,4,1,217.36
2015-03-11,5,2,111.44
2021-06-15,1,3,950.15
2020-06-14,2,4,864.53
2017-04-05,3,5,206.06
2016-10-15,4,6,142.81
2020-09-02,5,7,123.75
2013-11-30,1,8,2060.71
2013-08-13,2,9,885.93
2021-09-17,3,1,267.92
2015-07-09,4,2,56.04
2022-07-17,5,3,220.69
2013-10-20,1,4,999.66
2016-11-08,2,5,888.0
2014-05-29,3,6,233.03
2022-07-01,4,7,105.15
2017-07-30,5,8,442.43
2021-02-13,1,9,1009.44
2017-11-13,2,1,950.1
2019-06-18,3,2,100.32
2014-11-18,4,3,187.39
2021-01-09,5,4,226.3
2022-02-16,1,5,985.56
2019-12-27,2,6,915.56
2013-05-17,3,7,136.8
2022-06-14,4,8,433.81
2014-10-22,5,9,142.01
2013-08-04,1,1,989.63
2022-09-12,2,2,445.63
2018-03-21,3,3,247.39
2021-02-19,4,4,169.67
2017-09-10,5,5,243.7
2015-04-04,1,6,1043.36
2016-01-24,2,7,854.64
2021-12-24,3,8,380.38
2018-12-26,4,9,163.43
2020-09-16,5,1,242.17
2014-02-11,1,2,449.5
2021-01-25,2,3,848.42
2013-10-04,3,4,247.01
2018-09-12,4,5,203.79
2020-05-29,5,6,185.63
2021-11-12,1,7,981.69
2016-07-12,2,8,1815.3
2015-02-04,3,9,206.49
2022-01-03,4,1,193.08
2013-09-23,5,2,97.68
2020-12-05,1,3,972.67
2018-03-02,2,4,923.79
2014-02-27,3,5,189.49
2016-03-08,4,6,155.06
2022-10-28,5,7,129.62
2019-03-09,1,8,1974.07
2019-08-31,2,9,856.04
2018-03-03,3,1,253.77
2015-08-08,4,2,91.51
2018-01-28,5,3,214.73
2019-08-30,1,4,990.08
2014-09-10,2,5,914.89
2020-01-25,3,6,177.03
2018-02-22,4,7,166.13
2018-12-30,5,8,413.67
2014-10-04,1,9,1016.31
2021-01-02,2,1,905.63
2014-08-16,3,2,83.8
2018-05-07,4,3,160.78
2014-07-06,5,4,225.74
2016-05-27,1,5,1001.43
2020-10-16,2,6,901.25
2019-02-14,3,7,184.65
2015-01-04,4,8,381.04
2014-12-13,5,9,183.36
2022-05-17,1,1,1027.77
2020-01-19,2,2,490.14
2017-06-19,3,3,241.58
2013-08-07,4,4,192.65
2022-12-28,5,5,223.72
2017-12-09,1,6,985.88
2013-03-14,2,7,869.6
2015-04-30,3,8,363.9
2014-01-02,4,9,164.51
2015-07-22,5,1,213.45
2014-09-12,1,2,489.61
2017-05-25,2,3,863.65
2018-06-10,3,4,158.52
2017-08-11,4,5,192.5
2021-08-27,5,6,197.61
2020-11-28,1,7,989.22
2016-06-22,2,8,1708.27
2016-02-16,3,9,217.84
2021-04-24,4,1,254.15
2019-06-16,5,2,69.62
2020-10-09,1,3,1013.25
2017-08-28,2,4,874.78
2013-09-29,3,5,205.72
2020-03-10,4,6,220.27
2015-03-16,5,7,139.03
2018-07-02,1,8,2016.74
2018-07-10,2,9,937.47
2021-02-05,3,1,196.32
2014-10-18,4,2,75.81
2015-08-24,5,3,228.79
2018-09-17,1,4,990.34
2017-10-19,2,5,876.86
2014-09-04,3,6,222.83
2021-08-11,4,7,129.64
2013-09-06,5,8,424.8
2020-06-03,1,9,984.32
2020-10-22,2,1,929.24
2017-08-18,3,2,46.01
2017-04-08,4,3,241.25
2022-07-21,5,4,192.27
2017-04-20,1,5,954.63
2018-11-16,2,6,910.54
2017-03-14,3,7,175.5
2020-09-19,4,8,439.31
2019-11-20,5,9,196.17
2016-11-17,1,1,1018.03
2014-09-19,2,2,470.47
2017-07-14,3,3,195.17
2020-10-04,4,4,156.45
2019-11-05,5,5,204.31
2017-03-29,1,6,994.58
2016-09-17,2,7,869.13
2022-03-01,3,8,473.54
2016-05-01,4,9,150.21
2022-10-02,5,1,203.56
2019-05-29,1,2,516.18
2022-03-22,2,3,945.33
2013-08-08,3,4,158.3
2018-12-12,4,5,226.1
2018-10-05,5,6,213.81
2022-07-10,1,7,903.05
2016-09-11,2,8,1838.59
2021-03-26,3,9,151.09
2022-03-28,4,1,255.39
2017-07-25,5,2,80.42
2017-12-07,1,3,952.42
2017-03-04,2,4,901.73
2020-01-21,3,5,181.23
2019-10-24,4,6,232.96
2020-04-14,5,7,151.95
2021-10-21,1,8,1990.68
2013-05-02,2,9,910.85
2021-12-21,3,1,260.95
2015-10-04,4,2,96.19
2022-01-21,5,3,156.08
2020-07-23,1,4,1019.14
2015-02-08,2,5,888.59
2020-06-05,3,6,231.64
2019-10-10,4,7,166.09
2013-09-18,5,8,382.78
2016-03-04,1,9,958.1
2021-09-10,2,1,911.34
2017-09-24,3,2,73.95
2017-03-05,4,3,152.13
2017-09-02,5,4,166.13
2016-04-07,1,5,1040.31
2021-08-19,2,6,916.44
2021-07-15,3,7,155.23
2018-10-15,4,8,345.69
2020-03-12,5,9,244.79
2013-10-25,1,1,1024.11
2013-04-01,2,2,491.84
2016-01-13,3,3,181.02
2016-03-26,4,4,156.62
2013-08-16,5,5,169.8
2018-03-14,1,6,959.93
2021-05-02,2,7,846.27
2018-06-08,3,8,383.05
2013-12-11,4,9,166.03
2017-12-03,5,1,245.42
2020-03-07,1,2,525.64
2015-10-22,2,3,919.83
2013-03-24,3,4,192.71
2022-06-22,4,5,175.97
2020-08-07,5,6,217.22
2014-10-16,1,7,954.05
2019-10-21,2,8,1835.87
2014-01-19,3,9,163.59
2016-04-05,4,1,276.76
2014-11-26,5,2,76.43
2017-12-02,1,3,1004.22
2017-10-09,2,4,917.83
2019-06-24,3,5,191.86
2019-08-23,4,6,220.74
2016-03-18,5,7,195.62
2021-08-30,1,8,2029.9
2016-07-29,2,9,906.24
2016-05-15,3,1,178.85
2015-01-16,4,2,122.55
2015-06-14,5,3,242.98
2014-03-03,1,4,1041.71
2014-10-13,2,5,896.07
2017-02-27,3,6,222.94
2016-09-06,4,7,171.16
2017-09-29,5,8,447.86
2019-12-23,1,9,965.76
2013-10-21,2,1,897.21
2020-08-10,3,2,74.8
2021-08-16,4,3,189.29
2018-02-05,5,4,148.93
2013-11-20,1,5,1028.85
2021-11-08,2,6,900.16
2021-12-31,3,7,161.87
2016-01-06,4,8,411.75
2020-11-10,5,9,259.04
2017-06-30,1,1,1013.34
2017-03-11,2,2,450.44
2015-09-11,3,3,163.59
2014-12-12,4,4,196.63
2015-01-27,5,5,167.8
2021-07-13,1,6,1025.52
2017-04-09,2,7,793.71
2018-09-09,3,8,422.23
2022-08-23,4,9,142.77
2021-07-04,5,1,247.85
2020-12-24,1,2,519.15
2013-08-05,2,3,917.34
2020-05-31,3,4,200.43
2014-08-13,4,5,231.07
2019-09-29,5,6,153.86
2018-10-21,1,7,981.2
2021-03-25,2,8,1821.8
2014-08-06,3,9,254.91
2022-07-12,4,1,225.52
2016-01-28,5,2,61.18
2016-08-12,1,3,973.41
2021-09-23,2,4,898.24
2020-12-17,3,5,165.23
2014-05-02,4,6,219.65
2019-05-31,5,7,167.23
2019-04-29,1,8,2033.96
2017-12-22,2,9,904.24
2020-09-29,3,1,218.6
2018-04-23,4,2,120.15
2015-05-18,5,3,165.4
2013-11-09,1,4,978.58
2018-05-09,2,5,884.64
2014-07-17,3,6,223.49
2018-09-30,4,7,151.63
2015-12-09,5,8,419.39
2020-05-06,1,9,1034.7
2016-05-26,2,1,947.54
2019-11-11,3,2,77.39
2017-11-02,4,3,213.46
2019-03-28,5,4,168.9
2019-02-18,1,5,1026.29
2021-04-12,2,6,940.36
2021-03-04,3,7,204.93
2021-02-22,4,8,410.44
2022-12-23,5,9,253.08
2014-01-27,1,1,991.5
2013-05-31,2,2,433.03
2021-10-22,3,3,170.67
2013-09-04,4,4,188.82
2015-08-05,5,5,230.9
2018-04-29,1,6,982.52
2020-08-23,2,7,864.97
2018-10-31,3,8,363.46
2016-06-18,4,9,244.17
2022-02-15,5,1,231.86
2021-05-31,1,2,524.56
2013-08-14,2,3,932.02
2016-05-14,3,4,216.91
2017-12-13,4,5,198.79
2016-08-31,5,6,230.84
2016-01-03,1,7,996.26
2013-03-06,2,8,1826.51
2013-07-12,3,9,212.44
2017-04-15,4,1,241.56
2020-10-01,5,2,78.19
2013-07-21,1,3,982.81
2018-08-02,2,4,925.29
2013-08-28,3,5,241.98
2017-08-20,4,6,239.98
2016-07-24,5,7,192.11
2021-04-06,1,8,1930.06
2013-03-20,2,9,874.5
2018-04-02,3,1,274.45
2022-07-16,4,2,66.77
2014-02-02,5,3,221.31
2018-05-03,1,4,1031.97
2015-11-24,2,5,935.32
2013-08-11,3,6,158.68
2020-12-13,4,7,181.96
2013-02-25,5,8,379.21
2020-08-01,1,9,998.63
2016-05-05,2,1,953.27
2014-08-12,3,2,115.55
2014-09-26,4,3,216.22
2013-11-11,5,4,207.66
2018-07-06,1,5,966.09
2015-12-21,2,6,932.88
2017-11-08,3,7,186.5
2017-07-03,4,8,418.43
2018-03-27,5,9,235.67
2013-04-05,1,1,1016.25
2015-10-23,2,2,466.36
2013-02-06,3,3,194.41
